# Gene IDs passing expressed in muscle of leg (UBERON:0001383) filter
# Total: 70
ENSG00000165572	ENST00000379485	KBTBD6	89890	NM_152903	NP_690867
ENSG00000180730	ENST00000319420	SHISA2	387914	NM_001007538	NP_001007539
ENSG00000253797	ENST00000521776	UTP14C	9724	NM_021645	NP_067677
ENSG00000198881	ENST00000362002	ASB12	142689	NM_130388	NP_569059
ENSG00000171864	ENST00000305817	PRND	23627	NM_012409	NP_036541
ENSG00000177613	ENST00000331173	CSTF2T	23283	NM_015235	NP_056050
ENSG00000180543	ENST00000322128	TSPYL5	85453	NM_033512	NP_277047
ENSG00000286224	ENST00000652508		128092249	NM_001414902	NP_001401831
ENSG00000182154	ENST00000371443	MRPL41	64975	NM_032477	NP_115866
ENSG00000136897	ENST00000374865	MRPL50	54534	NM_019051	NP_061924
ENSG00000206422	ENST00000383467	LRRC30	339291	NM_001105581	NP_001099051
ENSG00000187713	ENST00000343666	TMEM203	94107	NM_053045	NP_444273
ENSG00000188021	ENST00000338222	UBQLN2	29978	NM_013444	NP_038472
ENSG00000176396	ENST00000390658	EID2	163126	NM_153232	NP_694964
ENSG00000188483	ENST00000372491	IER5L	389792	NM_203434	NP_982258
ENSG00000170604	ENST00000302165	IRF2BP1	26145	NM_015649	NP_056464
ENSG00000223496	ENST00000435634	EXOSC6	118460	NM_058219	NP_478126
ENSG00000186051	ENST00000334077	TAL2	6887	NM_005421	NP_005412
ENSG00000267534	ENST00000646641	S1PR2	9294	NM_004230	NP_004221
ENSG00000278463	ENST00000615868	H2AC4	8335	NM_003513	NP_003504
ENSG00000175602	ENST00000312579	CCDC85B	11007	NM_006848	NP_006839
ENSG00000204439	ENST00000375911	C6orf47	57827	NM_021184	NP_067007
ENSG00000174807	ENST00000311330	CD248	57124	NM_020404	NP_065137
ENSG00000176076	ENST00000372101	KCNE5	23630	NM_012282	NP_036414
ENSG00000124659	ENST00000372876	TBCC	6903	NM_003192	NP_003183
ENSG00000170027	ENST00000307630	YWHAG	7532	NM_012479	NP_036611
ENSG00000182636	ENST00000649030	NDN	4692	NM_002487	NP_002478
ENSG00000116903	ENST00000366645	EXOC8	149371	NM_175876	NP_787072
ENSG00000175283	ENST00000372586	DOLK	22845	NM_014908	NP_055723
ENSG00000101825	ENST00000217939	MXRA5	25878	NM_015419	NP_056234
ENSG00000262664	ENST00000572195	OVCA2	124641	NM_080822	NP_543012
ENSG00000179918	ENST00000478753	SEPHS2	22928	NM_012248	NP_036380
ENSG00000275379	ENST00000616365	H3C11	8354	NM_003533	NP_003524
ENSG00000285025	ENST00000637854	MIURF	127898561	NM_001414695	NP_001401624
ENSG00000171223	ENST00000302754	JUNB	3726	NM_002229	NP_002220
ENSG00000285723	ENST00000649912		128706665	NM_001394148	NP_001381077
ENSG00000125817	ENST00000379751	CENPB	1059	NM_001810	NP_001801
ENSG00000186222	ENST00000320776	BLOC1S4	55330	NM_018366	NP_060836
ENSG00000188763	ENST00000344575	FZD9	8326	NM_003508	NP_003499
ENSG00000276368	ENST00000333151	H2AC14	8331	NM_021066	NP_066544
ENSG00000197238	ENST00000355057	H4C11	8363	NM_021968	NP_068803
ENSG00000221869	ENST00000408965	CEBPD	1052	NM_005195	NP_005186
ENSG00000274997	ENST00000377459	H2AC12	85235	NM_080596	NP_542163
ENSG00000179041	ENST00000320270	RRS1	23212	NM_015169	NP_055984
ENSG00000176903	ENST00000316836	PNMA1	9240	NM_006029	NP_006020
ENSG00000162817	ENST00000294889	C1orf115	79762	NM_024709	NP_078985
ENSG00000169976	ENST00000367569	SF3B5	83443	NM_031287	NP_112577
ENSG00000168282	ENST00000305386	MGAT2	4247	NM_002408	NP_002399
ENSG00000205138	ENST00000378887	SDHAF1	644096	NM_001042631	NP_001036096
ENSG00000288570	ENST00000674075		128092248	NM_001414901	NP_001401830
ENSG00000197417	ENST00000225519	SHPK	23729	NM_013276	NP_037408
ENSG00000212747	ENST00000391440	RTL8B	441518	NM_001078173	NP_001071641
ENSG00000105708	ENST00000344099	ZNF14	7561	NM_021030	NP_066358
ENSG00000183598	ENST00000331491	H3C13	653604	NM_001123375	NP_001116847
ENSG00000184270	ENST00000331128	H2AC21	317772	NM_175065	NP_778235
ENSG00000155760	ENST00000286201	FZD7	8324	NM_003507	NP_003498
ENSG00000173456	ENST00000311413	RNF26	79102	NM_032015	NP_114404
ENSG00000270170	ENST00000602845	NCBP2AS2	152217	NM_001355243	NP_001342172
ENSG00000288646	ENST00000678782		128031835	NM_001414736	NP_001401665
ENSG00000288614	ENST00000675098		128092246	NM_001414897	NP_001401826
ENSG00000288529	ENST00000674115		128092253	NM_001414965	NP_001401894
ENSG00000204388	ENST00000375650	HSPA1B	3304	NM_005346	NP_005337
ENSG00000256537	ENST00000622602	SMIM10L1	100129361	NM_001271592	NP_001258521
ENSG00000288623	ENST00000675818		128071547	NM_001414895	NP_001401824
ENSG00000169271	ENST00000302005	HSPB3	8988	NM_006308	NP_006299
ENSG00000259956	ENST00000563281	RBM15B	29890	NM_013286	NP_037418
ENSG00000288654	ENST00000677770		128031834	NM_001414731	NP_001401660
ENSG00000176022	ENST00000379198	B3GALT6	126792	NM_080605	NP_542172
ENSG00000288644	ENST00000675181		128031836	NM_001414738	NP_001401667
ENSG00000215695	ENST00000345034	RSC1A1	6248	NM_006511	NP_006502
