# Gene IDs passing expressed in skeletal muscle tissue (UBERON:0001134) filter
# Total: 30
# Note: 1 gene IDs had multiple rows that were merged
ENSG00000180730	ENST00000319420	SHISA2	387914	NM_001007538	NP_001007539
ENSG00000177613	ENST00000331173	CSTF2T	23283	NM_015235	NP_056050
ENSG00000180543	ENST00000322128	TSPYL5	85453	NM_033512	NP_277047
ENSG00000182154	ENST00000371443	MRPL41	64975	NM_032477	NP_115866
ENSG00000206422	ENST00000383467	LRRC30	339291	NM_001105581	NP_001099051
ENSG00000223496	ENST00000435634	EXOSC6	118460	NM_058219	NP_478126
ENSG00000174807	ENST00000311330	CD248	57124	NM_020404	NP_065137
ENSG00000176076	ENST00000372101	KCNE5	23630	NM_012282	NP_036414
ENSG00000124659	ENST00000372876	TBCC	6903	NM_003192	NP_003183
ENSG00000170027	ENST00000307630	YWHAG	7532	NM_012479	NP_036611
ENSG00000182636	ENST00000649030	NDN	4692	NM_002487	NP_002478
ENSG00000101825	ENST00000217939	MXRA5	25878	NM_015419	NP_056234
ENSG00000179918	ENST00000478753	SEPHS2	22928	NM_012248	NP_036380
ENSG00000285025	ENST00000637854	MIURF	127898561	NM_001414695	NP_001401624
ENSG00000171223	ENST00000302754	JUNB	3726	NM_002229	NP_002220
ENSG00000285723	ENST00000649912		128706665	NM_001394148	NP_001381077
ENSG00000125817	ENST00000379751	CENPB	1059	NM_001810	NP_001801
ENSG00000276368	ENST00000333151	H2AC14	8331	NM_021066	NP_066544
ENSG00000197238	ENST00000355057	H4C11	8363	NM_021968	NP_068803
ENSG00000221869	ENST00000408965	CEBPD	1052	NM_005195	NP_005186
ENSG00000274997	ENST00000377459	H2AC12	85235	NM_080596	NP_542163
ENSG00000169976	ENST00000367569	SF3B5	83443	NM_031287	NP_112577
ENSG00000184270	ENST00000331128	H2AC21	317772	NM_175065	NP_778235
ENSG00000155760	ENST00000286201	FZD7	8324	NM_003507	NP_003498
ENSG00000288608	ENST00000674552		128092247	NM_001414898	NP_001401827
ENSG00000288614	ENST00000675098		128092246	NM_001414897	NP_001401826
ENSG00000204388	ENST00000375650	HSPA1B	3304	NM_005346	NP_005337
ENSG00000169271	ENST00000302005	HSPB3	8988	NM_006308	NP_006299
ENSG00000288654	ENST00000677770		128031834	NM_001414731	NP_001401660
ENSG00000215695	ENST00000345034	RSC1A1	6248	NM_006511	NP_006502
